title,CAI,Nc,GC3s,CpG,tAI,CPS,CPSpL,deltaG,freqens,X40deltaG,X40freqens,hotloops,avgRONN,q25RONN,q75RONN,avgRONNloop,avgRONNextloop,avgRONNcytloop,avgRONNNterm,avgRONNCterm,avgRONNTM,RONNlongestloop,avgRONNTM1_2,numTMs,avgTMlen,membrCont,membrContNorm,lenNterm,lenNtermNorm,avgHydroGES,minhyd_19GES,minhyd_41GES,maxhyd_41GES,lenLoopAfterTM1,loop1_avghydOCT,loop1_minhyd_OCT19,loop1_maxhyd_OCT19,HYD1stTM,HYDallTMs,delG1stTM,delGallTMs,nterm_hydGES,avgCU,avgCU_first40,avgCU_first20,minCU_win5,minCU_win10,numPosCyt,numPosNormCyt,numNegCyt,numNegNormCyt,numPosExt,numPosNormExt,numNegExt,numNegNormExt,numPos_LongestCytLoop,numNeg_LongestCytLoop,numPos_LongestExtLoop,numNeg_LongestExtLoop,nterm_pos,nterm_neg,len1_2loop,longestCytLoop,longestCytLoopNorm,longestExtLoop,longestExtLoopNorm,startCodon,seqLen,weight,pI,aromatacityNorm,GPcount,plus10valRNAss,zeroto38avgRNAss,zeroto38minRNAss,zeroto38q25RNAss,zeroto38q75RNAss,zeroto38maxRNAss,avgRNAss,minRNAss,q25RNAss,q75RNAss,maxRNAss,totalSDsites,relareaSD,codon16_36SD,codon16_36relareaSD,codon40_60SD,codon40_60relareaSD,minus5_plus2TM2SD,minus5_plus2TM2relareaSD,tAI10Min,tAI10Max,tAI10q25,tAI10q75,GC,GCdiffEC,GC10min,GC10q25,GC10q75,GC10max
Rv2146c|Rv2146c:_291_bp_-,0.353,40.6151809692,0.811,0.19,0.3255833,-4.39973654106694,-0.0463130162217573,-118.26,0.000376264,-34.79,0.0108264,1,0.332419052083,0.26879075,0.365231,0.320184138889,0.338688375,0.283175666667,0.3367306,0.584212,0.33976,0.255808727273,0.339203578947,3,20.0,60,0.625,5,0.0520833333333,-0.391666666667,-2.51052631579,-0.409756097561,1.3512195122,11,0.635454545455,NA,NA,-0.674,-0.321984962406,-2.267,0.0783333333333,-1.002,22.1489690722,20.23175,25.0695,23.392,19.837,3,0.250000,2,0.166667,4,0.166667,1,0.041667,3,2,4,1,0,0,11,11,0.114583333333,19,0.197916666667,1,96,10822.173,11.2483520508,0.125,2.33333333333,0.294817785572,0.516631805539,0.264522873945,0.366281230027,0.632160630486,0.856027528929,0.683444883697,0.349397363363,0.597162435191,0.773413558909,0.991877952531,23,0.0929125612833,1,0.077293064877,1,0.109284116331,1,0.0818152764461,0.02813695,0.4394501,0.1940253,0.3250012,0.591065292096,0.162767838837,0.4,0.533333333333,0.666666666667,0.733333333333
Rv2169c|Rv2169c:_405_bp_-,0.249,46.6182403564,0.709,0.218,0.2928467,-1.55045378559406,-0.0116575472601057,-182.26,6.36268e-05,-43.04,0.0591318,0,0.507716149254,0.3834755,0.56276875,0.580390450549,0.3830988,0.591860895349,0.501030595238,0.678562545455,0.353917046512,0.3830988,0.678562545455,2,21.5,43,0.320895522388,42,0.313432835821,1.34029850746,-2.29473684211,-1.7512195122,3.5243902439,5,0.978,NA,NA,-0.246,-0.288217391304,0.117,-0.0225,0.880952380952,19.5748888889,19.27,17.845,17.066,17.611,20,0.232558,11,0.127907,1,0.200000,1,0.200000,12,5,1,1,8,6,5,44,0.328358208955,5,0.0373134328358,1,134,14570.6063,11.194519043,0.0970149253731,4.5,0.780140388208,0.651313244773,0.397411822465,0.58175517708,0.79044585422,0.883864621991,0.686227745961,0.214307445567,0.592729344241,0.798589006959,0.993525439416,56,0.12399159379,1,0.106487695749,1,0.165100671141,1,0.0607222754874,0.02813695,0.4845985,0.1994672,0.31806885,0.622222222222,0.224061027241,0.433333333333,0.533333333333,0.7,0.9
Rv2199c|Rv2199c:_420_bp_-,0.259,49.9660148621,0.762,0.229,0.2758442,6.12182923140773,0.0443610813870125,-190.60,3.64695e-05,-46.54,0.0117395,0,0.353857928058,0.294478,0.37198,0.424699055556,0.3142311,0.449805409091,0.338828,0.3056318,0.308852976471,0.2958034,0.491827606061,4,21.25,85,0.611510791367,6,0.0431654676259,-0.325899280576,-2.17894736842,-2.0,1.55365853659,5,1.144,NA,NA,-0.343333333333,-0.259166666667,-0.579,0.2565,1.08,21.2825714286,22.51575,24.2,26.826,24.308,9,0.204545,9,0.204545,0,0.000000,1,0.100000,5,7,0,1,2,1,5,33,0.237410071942,5,0.0359712230216,1,139,14865.0606,4.81597900391,0.151079136691,2.25,0.526735672862,0.558099989247,0.363973072407,0.466015249456,0.585692083627,0.927123746183,0.661346221959,0.099753427983,0.529077920049,0.802837602426,0.985761239734,45,0.105374026356,1,0.16096196868,1,0.0939597315436,1,0.171939916906,0.02813695,0.4845985,0.197104025,0.318126125,0.62380952381,0.227183631903,0.433333333333,0.6,0.7,0.766666666667
Rv2272|Rv2272:_369_bp_-_P,0.242,38.4728088379,0.821,0.245,0.3064414,-7.0515257360814,-0.0582770721990198,-181.07,1.70658e-05,-44.98,0.0129231,0,0.442307877049,0.38033225,0.4934505,0.466162896552,0.395469,0.486585577778,0.45962252,0.4954295,0.420689265625,0.377294363636,0.45962252,3,21.3333333333,64,0.524590163934,25,0.204918032787,0.480327868852,-2.22105263158,-1.1756097561,1.54634146341,11,0.505454545455,NA,NA,-0.212857142857,-0.218059163059,0.364,-0.728333333333,1.1632,22.2349593496,23.83325,20.9775,20.346,23.077,8,0.177778,8,0.177778,1,0.076923,1,0.076923,2,7,1,1,2,7,11,25,0.204918032787,11,0.0901639344262,1,122,12994.1541,7.97955322266,0.0491803278689,2.0,0.383840052688,0.447396517148,0.258427254169,0.325257894705,0.557325027696,0.718049531625,0.672851941572,0.295885027064,0.581336266426,0.749962255123,0.99320962826,38,0.10158463833,1,0.0643176733781,1,0.101454138702,1,0.149568552253,0.02813695,0.4845985,0.2002488,0.3226897,0.680216802168,0.338150339014,0.5,0.633333333333,0.733333333333,0.833333333333
Rv2273|Rv2273:_330_bp_-_P,0.212,36.7766189575,0.736,0.262,0.2580723,-9.5949509442218,-0.0888421383724241,-153.12,0.000292471,-51.26,0.109423,0,0.477475733945,0.389206,0.529767,0.565271461538,0.48758925,0.588576125,0.64291305,0.408344,0.397381385965,0.494793363636,0.64291305,3,19.0,57,0.522935779817,20,0.183486238532,0.411926605505,-2.06842105263,-0.670731707317,1.31219512195,11,1.42636363636,NA,NA,-0.272777777778,-0.200399610136,0.569,0.557333333333,0.89,20.3955454545,22.853,23.771,18.274,21.692,10,0.250000,2,0.050000,1,0.083333,2,0.166667,4,2,1,2,4,2,11,20,0.183486238532,11,0.100917431193,1,109,11439.2921,11.1625366211,0.0366972477064,1.33333333333,0.594071375051,0.609868846944,0.435183124779,0.527543939744,0.667772166303,0.778552513906,0.62516162727,0.0478987994207,0.498747245808,0.786747984914,0.998963118593,23,0.0904681260323,1,0.105369127517,1,0.149888143177,1,0.150846915948,0.02813695,0.4845985,0.2004425,0.32480965,0.663636363636,0.305532621587,0.5,0.6,0.733333333333,0.833333333333
Rv2433c|Rv2433c:_291_bp_-,0.304,42.0723953247,0.696,0.255,0.3193314,-11.9128843072688,-0.125398782181777,-136.12,0.00204124,-52.72,0.0319381,1,0.394325416667,0.3133175,0.4541255,0.397028909091,0.322163181818,0.415745340909,0.328365678571,0.56865975,0.390698780488,0.322163181818,0.328365678571,2,20.5,41,0.427083333333,28,0.291666666667,0.732291666667,-1.49473684211,-0.912195121951,0.963414634146,11,0.528181818182,NA,NA,0.107368421053,-0.094043062201,2.956,2.366,0.721071428571,21.6522680412,24.20575,22.7365,30.304,21.595,10,0.227273,5,0.113636,0,0.000000,1,0.090909,5,4,0,1,5,4,11,28,0.291666666667,11,0.114583333333,1,96,10110.5393,10.6262817383,0.0625,3.0,0.600028921895,0.633696330694,0.472571370394,0.569095967764,0.707377899689,0.809954236873,0.688505671481,0.385409002554,0.615399913973,0.764264806421,0.914192517842,30,0.121257556285,1,0.0809843400447,1,0.157494407159,1,0.18728028124,0.02813695,0.4394501,0.1940253,0.3250012,0.656357388316,0.29121312336,0.433333333333,0.6,0.733333333333,0.833333333333
Rv2446c|Rv2446c:_372_bp_-,0.253,37.7457962036,0.795,0.243,0.316112,-0.302579550524854,-0.00248016025020372,-184.44,6.75122e-06,-54.80,0.0390286,1,0.375248674797,0.335755,0.411712,0.388928568966,0.418646878788,0.3497004,0.444063571429,0.296795214286,0.363042,0.417034272727,0.399918789474,3,21.6666666667,65,0.528455284553,14,0.113821138211,0.270731707317,-2.18947368421,-1.61951219512,0.848780487805,11,0.799090909091,NA,NA,-0.26347826087,-0.400372383253,-0.692,-1.46433333333,1.22928571429,23.1633064516,22.58,19.8075,16.048,17.767,7,0.280000,3,0.120000,5,0.151515,3,0.090909,6,2,2,0,3,3,11,14,0.113821138211,19,0.154471544715,1,123,13310.7235,10.4528198242,0.0975609756098,2.66666666667,0.54984854909,0.559950013856,0.301612636956,0.461334809968,0.643776945015,0.867701304788,0.686003761497,0.291028130143,0.57983896454,0.788079269027,0.99867329299,52,0.143195222512,1,0.149776286353,1,0.118680089485,0,0.0971556407798,0.02813695,0.4845985,0.20015195,0.3226897,0.661290322581,0.300917393583,0.5,0.633333333333,0.7,0.833333333333
Rv2507|Rv2507:_822_bp_-_P,0.220,47.6753234863,0.764,0.219,0.2839533,-15.1518884963445,-0.0557054724130313,-343.07,3.34011e-11,-40.14,0.0311488,2,0.603479985348,0.424477,0.746912,0.618911028,0.697608330275,0.558074106383,0.697608330275,0.558074106383,0.43575126087,NA,NA,1,23.0,23,0.0842490842491,109,0.399267399267,0.516483516484,-2.3,-0.821951219512,1.65365853659,141,0.473687943262,0.154210526316,0.813684210526,-0.524782608696,-0.524782608696,-3.471,-3.471,0.469449541284,18.0415693431,18.4355,16.3515,22.962,19.876,11,0.078014,8,0.056738,7,0.064220,6,0.055046,11,8,7,6,7,6,NA,141,0.516483516484,109,0.399267399267,1,273,28519.8492,7.78155517578,0.0695970695971,1.0,0.505383570357,0.574893199745,0.35003487496,0.383300755,0.801992758134,0.995302387546,0.603799398781,0.0937557634631,0.479664849039,0.74562239328,0.998675985943,51,0.0779778267581,1,0.0507829977629,1,0.0987695749441,NA,NA,0.009080431,0.4910102,0.1868,0.318216975,0.672749391727,0.323460143504,0.466666666667,0.6,0.733333333333,0.833333333333
Rv2532c|Rv2532c:_402_bp_-,0.265,38.4949607849,0.835,0.287,0.3273465,-1.65948466259806,-0.0125718535045307,-201.50,1.61228e-05,-57.19,0.00479822,0,0.441822511278,0.381252,0.500103,0.477487681159,0.478935489796,0.47394055,0.436166714286,0.50245065,0.40211355814,0.47394055,0.50245065,2,21.5,43,0.383928571429,9,0.0676691729323,0.823308270677,-2.11578947368,-1.88536585366,3.5,20,0.5295,0.366315789474,0.516842105263,-0.120909090909,-0.0954545454545,1.201,2.0165,-0.0277777777778,22.9310447761,22.35475,22.794,16.126,20.324,5,0.250000,1,0.050000,7,0.142857,8,0.163265,5,1,7,8,0,0,20,20,0.178571428571,40,0.357142857143,1,133,14272.6841,10.3397827148,0.0375939849624,3.0,0.950979669699,0.685381461998,0.417420209178,0.562431532597,0.787599919359,0.952710927392,0.690285052349,0.187791002392,0.6004312871,0.794319249299,0.991444830761,41,0.112625305258,1,0.115436241611,1,0.0790827740492,1,0.0744646852029,0.02813695,0.4845985,0.2000551,0.318043175,0.679104477612,0.335962128612,0.533333333333,0.633333333333,0.733333333333,0.8
Rv2599|Rv2599:_432_bp_-_P,0.287,39.7397880554,0.796,0.225,0.3126742,-13.1227084905725,-0.0924134400744542,-174.78,1.66024e-05,-46.57,0.0154444,2,0.465132482517,0.357307,0.509383,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,119,0.832167832168,0.81048951049,-1.99473684211,-0.251219512195,2.18292682927,NA,NA,NA,NA,NA,NA,NA,NA,0.57243697479,20.7863194444,22.4045,25.939,23.548,27.491,NA,NA,NA,NA,14,0.117647,7,0.058824,NA,NA,14,7,14,7,NA,0,0.0,119,1.0,1,143,14954.5867,9.59197998047,0.0839160839161,0.0,0.889966860176,0.727877027831,0.534920771079,0.667170299972,0.803776881471,0.900682458065,0.614546722629,0.103972190639,0.502407064186,0.746054321939,0.966666365591,25,0.0851381154109,1,0.07225950783,1,0.0822147651007,NA,NA,0.02813695,0.4845985,0.1946321,0.318653175,0.638888888889,0.256848376185,0.5,0.566666666667,0.7,0.866666666667
Rv2600|Rv2600:_402_bp_-_P,0.294,38.9459686279,0.822,0.242,0.3163039,-11.1931795158382,-0.0847968145139259,-206.44,9.05954e-05,-42.75,0.0158983,0,0.374726240602,0.354339,0.430377,0.363719153846,0.413752529412,0.325057,0.3441684,0.544822,0.379293010638,0.231590727273,0.231590727273,4,23.5,94,0.706766917293,5,0.0375939849624,-0.603007518797,-2.23157894737,-1.40975609756,0.536585365854,11,0.666363636364,NA,NA,-0.2224,-0.149169252306,-1.28,-0.54025,-0.168,24.0034328358,23.244,22.58,23.468,19.055,7,0.318182,3,0.136364,0,0.000000,0,0.000000,4,1,0,0,0,0,11,11,0.0827067669173,11,0.0827067669173,1,133,13677.3356,8.22845458984,0.0676691729323,2.25,0.631904948253,0.540253494404,0.151931072907,0.416847181134,0.745038993535,0.825484724797,0.701747669355,0.0993794399394,0.595365415681,0.809347188432,0.983862773248,47,0.105948050617,1,0.0671140939597,1,0.0703579418345,1,0.0757430488974,0.02813695,0.4845985,0.2000551,0.318043175,0.654228855721,0.287025786905,0.5,0.633333333333,0.7,0.8
Rv2620c|Rv2620c:_426_bp_-,0.177,46.2310028076,0.783,0.24,0.2444572,-4.24180087658726,-0.030298577689909,-203.96,0.000121049,-51.97,0.015415,0,0.400967120567,0.364182,0.415912,0.438765890909,0.374368166667,0.456737348837,0.3436514,0.418172,0.376793488372,0.384776421053,0.513706416667,4,21.5,86,0.609929078014,5,0.0354609929078,-0.204964539007,-1.87894736842,-1.35609756098,1.56829268293,19,0.264210526316,0.264210526316,0.264210526316,-0.0840909090909,-0.157841336295,0.511,0.2785,0.316,20.3777464789,23.4585,22.424,21.792,22.727,11,0.255814,0,0.000000,1,0.083333,0,0.000000,8,0,0,0,0,0,19,24,0.170212765957,5,0.0354609929078,1,141,14638.5111,11.8317260742,0.0567375886525,1.25,0.641026345881,0.693345135524,0.363842421761,0.578473438199,0.811290201431,0.952350774549,0.665941101369,0.223427585734,0.554335918423,0.796306897989,0.993947729645,43,0.11557465437,1,0.156599552573,1,0.0836689038031,1,0.10514541387,0.02813695,0.4845985,0.195737,0.318303125,0.638497652582,0.256078720107,0.433333333333,0.566666666667,0.7,0.866666666667
Rv2639c|Rv2639c:_333_bp_-,0.192,43.0050811768,0.740,0.216,0.2866711,-10.1233427399812,-0.0928747040365247,-160.43,0.000176179,-48.24,0.00613021,0,0.315424781818,0.2772285,0.33683075,0.326474575758,0.386036357143,0.282586947368,0.4891026,0.31949975,0.310689155844,0.271504875,0.290646636364,4,19.25,77,0.7,5,0.0454545454545,-0.2,-2.00526315789,-1.01463414634,0.560975609756,8,1.32875,NA,NA,-0.346315789474,-0.214473684211,0.225,0.522,0.136,20.166036036,21.17875,24.7565,17.886,18.646,4,0.210526,3,0.157895,4,0.285714,1,0.071429,2,2,1,0,1,0,8,11,0.1,5,0.0454545454545,1,110,11719.6727,7.97894287109,0.136363636364,3.25,0.518932915051,0.673050641254,0.492372044616,0.602918565492,0.761467076084,0.884727315537,0.67296491884,0.27294987284,0.587483796984,0.780206623056,0.977147392596,48,0.141954594415,1,0.215659955257,1,0.107606263982,1,0.270054330457,0.02813695,0.4845985,0.2007545,0.32386125,0.660660660661,0.299678696878,0.466666666667,0.633333333333,0.7,0.8
Rv2719c|Rv2719c:_498_bp_-,0.191,49.5559692383,0.775,0.26,0.2716586,-1.89914284199959,-0.0115801392804853,-270.51,2.33934e-07,-52.42,0.0322586,3,0.571621424242,0.460725,0.658158,0.579606368056,0.691092272727,0.485272141026,0.691092272727,0.485272141026,0.51686752381,NA,NA,1,21.0,21,0.127272727273,66,0.4,1.28303030303,-2.07368421053,-0.973170731707,3.37804878049,78,0.617307692308,-0.00368421052632,1.09368421053,-0.265714285714,-0.265714285714,-1.346,-1.346,0.745151515152,20.4531927711,18.436,20.442,14.76,15.228,7,0.089744,8,0.102564,16,0.242424,3,0.045455,7,8,16,3,16,3,NA,78,0.472727272727,66,0.4,1,165,17323.607,11.6366577148,0.030303030303,2.0,0.631662775093,0.430480567945,0.104569219659,0.146045859461,0.664867589532,0.869007904067,0.694748344555,0.2356975829,0.601186741684,0.801904964526,0.968653472026,67,0.128697108192,1,0.0964205816555,1,0.165995525727,NA,NA,0.02813695,0.4845985,0.1916115,0.32262985,0.708835341365,0.39444990087,0.533333333333,0.666666666667,0.766666666667,0.866666666667
Rv2723|Rv2723:_1194_bp_-_,0.269,40.1142005920,0.818,0.203,0.3277632,-28.8390988939134,-0.0728260073078621,-509.10,2.52353e-14,-39.43,0.0434735,2,0.367461322418,0.29661,0.440044,0.391108717703,0.293359344262,0.431397310811,0.257663,0.468112552632,0.341172462766,0.306804727273,0.468112552632,9,20.8888888889,188,0.47355163728,5,0.0125944584383,0.372292191436,-2.29473684211,-1.41951219512,3.24634146341,11,0.726363636364,NA,NA,-0.33,-0.360321914164,-1.517,-0.157333333333,0.518,21.7900251256,19.38725,21.487,19.136,19.837,32,0.216216,18,0.121622,3,0.049180,8,0.131148,15,10,3,3,0,0,11,76,0.191435768262,27,0.0680100755668,1,397,43678.8522,8.78253173828,0.103274559194,1.88888888889,0.448037922356,0.484585368,0.145146537015,0.391973397254,0.607189389804,0.729763960533,0.66271533139,0.084208928843,0.542590710228,0.793721829589,0.999077278636,65,0.0775238580693,1,0.0563758389262,1,0.146644295302,1,0.0575263662512,0.009080431,0.540708,0.187613475,0.30888025,0.598827470687,0.178037914318,0.366666666667,0.533333333333,0.633333333333,0.8
Rv2876|Rv2876:_315_bp_-_P,0.272,34.7090187073,0.811,0.217,0.2591318,-7.59635824188568,-0.073751050892094,-136.99,7.12788e-05,-41.40,0.0238066,0,0.359491269231,0.29748575,0.40531225,0.39268303125,0.2310484,0.406380881356,0.424786647059,0.289044125,0.30638445,0.2310484,0.424786647059,2,20.0,40,0.384615384615,51,0.490384615385,0.650961538462,-1.32631578947,-0.982926829268,1.13414634146,5,2.058,NA,NA,-0.147142857143,-0.326466165414,0.524,-0.6555,0.72431372549,19.5836190476,17.51225,16.7415,17.376,15.969,9,0.152542,8,0.135593,1,0.200000,2,0.400000,5,8,1,2,5,8,5,51,0.490384615385,5,0.0480769230769,1,104,11805.3404,6.01507568359,0.144230769231,1.5,0.531020538141,0.586819069192,0.219014278233,0.503009569257,0.705381535404,0.797742288042,0.658576378895,0.251219031727,0.553606389846,0.743562283243,0.993311640423,33,0.12144141773,1,0.107270693512,1,0.108836689038,1,0.0955576861617,0.02813695,0.4845985,0.1988793,0.3267347,0.64126984127,0.261532283177,0.533333333333,0.6,0.7,0.8
Rv3069|Rv3069:_399_bp_-_P,0.183,42.7157554626,0.746,0.229,0.2111771,-7.71768859750209,-0.0589136534160465,-178.58,1.67569e-05,-52.31,0.0201964,0,0.40255075,0.365975,0.441316,0.396199657895,0.3899082,0.403190166667,0.450512125,0.322431142857,0.388222078125,0.454582272727,0.440993,3,21.3333333333,64,0.627450980392,9,0.0681818181818,0.25,-1.83684210526,-0.99756097561,0.80487804878,11,0.640909090909,NA,NA,-0.23,-0.136807407407,0.866,1.268,0.118888888889,19.4390977444,21.41375,22.2575,21.36,19.056,8,0.444444,1,0.055556,3,0.150000,3,0.150000,3,1,2,2,1,1,11,11,0.107843137255,11,0.107843137255,1,132,14300.6308,10.743347168,0.0909090909091,3.0,0.551543638973,0.601474851037,0.359234949925,0.549346970082,0.662856946035,0.797222581548,0.646240514665,0.301448569807,0.569250746236,0.734368705524,0.964866329586,31,0.0959559456204,1,0.100782997763,1,0.10514541387,0,0.0431447746884,0.02813695,0.4845985,0.2004425,0.3181202,0.636591478697,0.252328816807,0.466666666667,0.6,0.7,0.833333333333
Rv3070|Rv3070:_381_bp_-_P,0.204,45.0304145813,0.765,0.211,0.3202009,-12.8230483068381,-0.102584386454705,-168.12,3.10256e-06,-44.06,0.00138154,0,0.393945039683,0.3326065,0.46595825,0.411984147059,0.349244166667,0.446205954545,0.2776884,0.4740055,0.387278413043,0.382179909091,0.382179909091,4,23.0,92,0.730158730159,5,0.0396825396825,-0.361111111111,-2.17368421053,-1.19024390244,0.634146341463,11,0.989090909091,NA,NA,-0.319583333333,-0.226994967532,-1.696,0.119,0.158,21.8288976378,21.8145,21.9955,17.494,22.493,6,0.272727,4,0.181818,1,0.083333,1,0.083333,4,1,0,0,0,0,11,11,0.0873015873016,5,0.0396825396825,1,126,13166.4529,10.2276000977,0.0793650793651,3.5,0.52890503428,0.53284098702,0.216072605166,0.434772887331,0.659067995447,0.852764436287,0.666222578524,0.224298415718,0.561729491439,0.77864358397,0.975955109671,30,0.100959803709,1,0.117337807606,1,0.107718120805,0,0.0421860019175,0.02813695,0.4845985,0.2007545,0.3226498,0.629921259843,0.239206889221,0.466666666667,0.566666666667,0.7,0.833333333333
Rv3162c|Rv3162c:_438_bp_-,0.208,37.7694091797,0.770,0.234,0.2567104,-1.58094794517434,-0.0109788051748218,-223.26,2.10605e-06,-51.95,0.0221871,0,0.421745193103,0.368331,0.468323,0.437156,0.460911083333,0.405482555556,0.476615785714,0.461716666667,0.415461174757,0.4401855,0.476615785714,5,20.6,103,0.710344827586,14,0.0965517241379,-1.19379310345,-2.22105263158,-1.72195121951,-0.90487804878,6,0.0183333333333,NA,NA,0.0569230769231,-0.171962443439,1.671,0.903,0.365714285714,20.3400684932,19.17775,19.3585,22.764,20.402,2,0.111111,0,0.000000,3,0.125000,0,0.000000,0,0,2,0,2,0,6,6,0.0413793103448,14,0.0965517241379,1,145,14442.0791,10.299987793,0.0896551724138,2.4,0.661602584171,0.713550554792,0.503397972186,0.615502508079,0.817348652054,0.923473604374,0.72697912835,0.394346226801,0.637093477468,0.823837839004,0.989939591546,54,0.13787331237,1,0.21610738255,1,0.204362416107,1,0.240971556408,0.02813695,0.4845985,0.194358225,0.3193362,0.664383561644,0.307002540095,0.533333333333,0.633333333333,0.7,0.8
Rv3200c|Rv3200c:_1068_bp_,0.244,44.3186645508,0.809,0.244,0.3098605,-21.0694907571956,-0.059518335472304,-511.41,5.36489e-13,-50.12,0.00389508,5,0.392881901408,0.3351405,0.4427595,0.403869979381,0.406720709544,0.39012946,0.41297425641,0.413646113043,0.342920484375,0.261916818182,0.413646113043,3,21.3333333333,64,0.180281690141,39,0.10985915493,1.1923943662,-1.57368421053,-0.607317073171,2.52195121951,11,1.63454545455,NA,NA,-0.14,-0.203028985507,-0.974,0.349666666667,0.460512820513,21.4251966292,19.05525,18.44,21.01,13.785,9,0.180000,3,0.060000,32,0.132780,35,0.145228,8,1,31,31,8,1,11,39,0.10985915493,230,0.647887323944,1,355,38131.4502,7.87457275391,0.0422535211268,1.33333333333,0.658207240041,0.585942336702,0.333330552122,0.517877531246,0.661810162397,0.755713773357,0.681596442654,0.070762419629,0.575165230332,0.801455719829,0.998531793788,111,0.112408185511,1,0.0958612975391,1,0.138926174497,1,0.136465324385,0.009080431,0.4910102,0.186685025,0.309188725,0.648876404494,0.27649622574,0.466666666667,0.6,0.7,0.8
Rv3217c|Rv3217c:_432_bp_-,0.262,37.5800094604,0.754,0.281,0.2835819,-3.40925770865666,-0.0240088571032159,-231.91,1.59391e-05,-70.03,0.0227264,1,0.399478034965,0.290373,0.444613,0.483848762712,0.3750039375,0.524349162791,0.471939636364,0.599239076923,0.340217642857,0.409429727273,0.599239076923,4,21.0,84,0.587412587413,11,0.0769230769231,-0.174125874126,-2.19473684211,-1.67073170732,0.90487804878,11,0.791818181818,NA,NA,0.0604,-0.230902506266,-0.33,-0.2785,0.450909090909,24.1292361111,26.217,24.309,17.184,22.826,9,0.209302,2,0.046512,2,0.125000,1,0.062500,5,2,1,1,2,0,11,26,0.181818181818,11,0.0769230769231,1,143,14291.8023,11.8294067383,0.0559440559441,3.5,0.458780711261,0.624421137514,0.245634966334,0.464538355074,0.796635646993,0.896728989711,0.705649924291,0.219879070389,0.611911797764,0.828617322576,0.991084143423,57,0.137877417615,1,0.225950782998,1,0.118008948546,1,0.143496324704,0.02813695,0.4845985,0.1946321,0.318653175,0.699074074074,0.375247136261,0.533333333333,0.633333333333,0.766666666667,0.9
Rv3289c|Rv3289c:_378_bp_-,0.235,44.1514472961,0.783,0.252,0.288984,-10.2014902238653,-0.0822700824505268,-198.04,0.000124265,-50.12,0.0612882,1,0.424039288,0.330167,0.494517,0.47057854717,0.465887390244,0.486606666667,0.672807,0.352433,0.389781222222,0.498804272727,0.672807,3,24.0,72,0.576,22,0.176,-0.176,-2.35263157895,-1.21463414634,1.01951219512,11,0.765454545455,NA,NA,-0.0992857142857,-0.336900793651,-1.765,-1.02466666667,1.43409090909,21.6566666667,19.4315,21.0675,22.882,21.692,1,0.083333,1,0.083333,9,0.219512,6,0.146341,1,1,5,5,5,5,11,11,0.088,22,0.176,1,125,13151.4166,7.73248291016,0.088,4.33333333333,0.293389677479,0.539867544568,0.289586322517,0.448269060315,0.677052257713,0.712664225244,0.684526174254,0.0673650519565,0.553865538963,0.842259395721,0.997043787683,61,0.145359305942,1,0.13836689038,1,0.109955257271,1,0.12368168744,0.02813695,0.4845985,0.2004425,0.3226897,0.677248677249,0.332311322167,0.466666666667,0.633333333333,0.733333333333,0.866666666667
Rv3355c|Rv3355c:_294_bp_-,0.278,33.4346847534,0.849,0.232,0.3164926,-13.6174558475581,-0.141848498412064,-134.49,0.000114479,-54.82,0.010351,2,0.318962463918,0.252886,0.361005,0.336321833333,0.386862785714,0.304159409091,0.271298818182,0.465042,0.308717590164,0.2461402,0.271298818182,3,20.3333333333,61,0.628865979381,11,0.113402061856,-0.152577319588,-2.1,-1.09268292683,0.863414634146,5,0.134,NA,NA,-0.223181818182,-0.0563500797448,0.179,0.855666666667,0.242727272727,22.3614285714,21.97425,22.6385,21.438,17.708,5,0.227273,2,0.090909,2,0.142857,1,0.071429,3,0,0,1,3,0,5,11,0.113402061856,9,0.0927835051546,1,97,10141.9898,11.5390014648,0.0824742268041,3.33333333333,0.56033045532,0.652315070585,0.20658634176,0.531450770661,0.781055226051,0.863421233194,0.668917001171,0.211261967333,0.547334130352,0.783972877687,0.986591620133,46,0.157847639232,1,0.201677852349,1,0.210738255034,1,0.144774688399,0.02813695,0.4394501,0.19353255,0.325434575,0.659863945578,0.298111366353,0.5,0.633333333333,0.7,0.766666666667
Rv3368c|Rv3368c:_645_bp_-,0.294,36.0025939941,0.882,0.252,0.3221446,-1.01994825442036,-0.00478848945737257,-312.28,1.55946e-08,-36.06,0.0113104,3,0.423332953271,0.3581165,0.46689375,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,214,1.0,1.37056074766,-1.99473684211,-0.580487804878,2.91219512195,NA,NA,NA,NA,NA,NA,NA,NA,0.601401869159,22.0464651163,23.2575,20.8605,25.888,19.718,NA,NA,NA,NA,28,0.130841,26,0.121495,NA,NA,28,26,28,26,NA,0,0.0,214,1.0,1,214,23732.7345,5.96063232422,0.0934579439252,0.0,0.518644739615,0.500502584675,0.279628748638,0.392995383393,0.579309074652,0.70955044426,0.66980451662,0.148358414601,0.555717116635,0.788064169783,0.996512022441,77,0.113165337048,1,0.0853467561521,1,0.113982102908,NA,NA,0.01239116,0.4845985,0.1813329,0.3193711,0.674418604651,0.3267438875,0.533333333333,0.633333333333,0.733333333333,0.866666666667
