title,CAI,Nc,GC3s,CpG,tAI,CPS,CPSpL,deltaG,freqens,X40deltaG,X40freqens,hotloops,avgRONN,q25RONN,q75RONN,avgRONNloop,avgRONNextloop,avgRONNcytloop,avgRONNNterm,avgRONNCterm,avgRONNTM,RONNlongestloop,avgRONNTM1_2,numTMs,avgTMlen,membrCont,membrContNorm,lenNterm,lenNtermNorm,avgHydroGES,minhyd_19GES,minhyd_41GES,maxhyd_41GES,lenLoopAfterTM1,loop1_avghydOCT,loop1_minhyd_OCT19,loop1_maxhyd_OCT19,HYD1stTM,HYDallTMs,delG1stTM,delGallTMs,nterm_hydGES,avgCU,avgCU_first40,avgCU_first20,minCU_win5,minCU_win10,numPosCyt,numPosNormCyt,numNegCyt,numNegNormCyt,numPosExt,numPosNormExt,numNegExt,numNegNormExt,numPos_LongestCytLoop,numNeg_LongestCytLoop,numPos_LongestExtLoop,numNeg_LongestExtLoop,nterm_pos,nterm_neg,len1_2loop,longestCytLoop,longestCytLoopNorm,longestExtLoop,longestExtLoopNorm,startCodon,seqLen,weight,pI,aromatacityNorm,GPcount,plus10valRNAss,zeroto38avgRNAss,zeroto38minRNAss,zeroto38q25RNAss,zeroto38q75RNAss,zeroto38maxRNAss,avgRNAss,minRNAss,q25RNAss,q75RNAss,maxRNAss,totalSDsites,relareaSD,codon16_36SD,codon16_36relareaSD,codon40_60SD,codon40_60relareaSD,minus5_plus2TM2SD,minus5_plus2TM2relareaSD,tAI10Min,tAI10Max,tAI10q25,tAI10q75,GC,GCdiffEC,GC10min,GC10q25,GC10q75,GC10max
HP1061,0.214,46.1300201416,0.428,0.101,0.2778673,-5.7619862129,-0.0228650247,-227.23,3.12012E-012,-25.53,0.043924,0,0.3780201265,0.264518,0.431161,0.4430007833,0.2643110377,0.5843523731,0.5039199333,0.8372894333,0.3193909624,0.2412153103,0.8372894333,6,22.1666666667,133,0.5256916996,15,0.0592885375,0.0415019763,-2.3947368421,-1.5609756098,2.6024390244,29,0.4189655172,0.1505263158,0.5510526316,-0.4378947368,-0.4883440308,0.549,-0.3401666667,1.1486666667,20.5488582677,20.344,21.213,28.272,26.006,14,0.208955,11,0.164179,4,0.075472,5,0.09434,4,6,4,2,5,3,29,30,0.1185770751,29,0.1146245059,1,253,28226.0573,8.4999389648,0.1541501976,2.3333333333,0.4130288287,0.5762373064,0.373921395,0.4640989955,0.6844548194,0.8690331972,0.6085056297,0.1200979673,0.5024341341,0.7041353223,0.9922770207,47,0.0730857331,1,0.0982102908,1,0.0926174497,1,0.0504953659,0.06013149,0.4817836,0.204294275,0.2706465,0.3950131234,-0.2229140132,0.1333333333,0.3333333333,0.4666666667,0.6
HP1069,0.22,44.7404098511,0.419,0.11,0.3015481,-71.3888478104,-0.1131360504,-587.16,2.39544E-026,-17.53,0.00533273,9,0.4475576218,0.3895245,0.49377525,0.4512593429,0.4656038333,0.448702899,0.560294,0.4462180769,0.3880299459,0.4656038333,0.4462180769,2,18.5,37,0.0585443038,11,0.0174050633,1.5727848101,-2.4894736842,-0.7731707317,3.956097561,90,0.6814444444,0.1373684211,1.052631579,-0.6394736842,-0.738625731,-1.032,-1.232,1.0154545455,21.7790837283,18.4405,20.422,20.11,22.746,75,0.148515,73,0.144554,12,0.133333,11,0.122222,72,72,12,11,3,1,90,494,0.7816455696,90,0.1424050633,1,632,69744.4386,6.020690918,0.0696202532,3,0.1179758456,0.4067630672,0.1141853022,0.1694840774,0.5773233203,0.792451176,0.6130934147,0.0554228603,0.5041752566,0.7441846262,0.9970389442,165,0.0890948475,1,0.0796420582,1,0.0241610738,1,0.146372643,0.05972376,0.5234427,0.2049427,0.2788611,0.4307530279,-0.1526050099,0.2333333333,0.3666666667,0.5,0.7666666667
HP1071,0.171,46.1118583679,0.442,0.102,0.2325741,-12.1131703862,-0.0513269932,-203.29,6.13103E-011,-20.15,0.09559,0,0.3247208776,0.273865,0.371915,0.3294938125,0.2954905769,0.3458657407,0.4315841667,0.2532655,0.3222888089,0.3077692,0.3840821,8,19.625,157,0.6624472574,6,0.0253164557,-0.2565400844,-2.2105263158,-1.7146341463,1.2829268293,5,0.296,NA,NA,-0.539047619,-0.4227683546,1.66,0.1425,-0.3183333333,18.762605042,17.39175,16.772,19.292,15.913,10,0.185185,4,0.074074,3,0.115385,3,0.115385,3,3,3,2,0,0,5,20,0.0843881857,11,0.0464135021,1,237,26617.6652,9.5416870117,0.1603375527,1.75,0.2978191859,0.2595911752,0.056750452,0.0820482201,0.4029811501,0.671929137,0.6413718284,0.0399036095,0.5060230342,0.786684547,0.9922234814,41,0.0753391404,1,0.0677852349,1,0.0992170022,1,0.0830936401,0.06013149,0.4817836,0.206178475,0.2720857,0.3991596639,-0.214756769,0.0666666667,0.3333333333,0.4666666667,0.7
HP1072,0.223,44.6106910706,0.405,0.11,0.2756833,-64.4723642313,-0.0866564035,-659.53,9.46645E-032,-27.02,0.0322584,5,0.4264043517,0.365601,0.494723,0.4377596997,0.3448754063,0.4432234816,0.4927399036,0.4952948333,0.3877021006,0.4562010909,0.409705331,8,21.125,169,0.2268456376,83,0.111409396,0.906442953,-2.3684210526,-1.2780487805,3.2268292683,11,0.7627272727,NA,NA,-0.492,-0.3650585747,-1.337,0.79825,0.8461445783,20.6312064343,18.69425,18.733,25.42,19.778,83,0.152574,68,0.125,4,0.125,4,0.125,42,36,1,2,15,12,11,290,0.389261745,11,0.0147651007,1,745,81851.5658,8.2920532227,0.0818791946,1.75,0.5807206207,0.5086590616,0.2440296374,0.4607899379,0.5808690834,0.6253599612,0.6301587787,0.0624129277,0.5245590529,0.751730268,0.9937294226,126,0.0761529683,1,0.1012304251,0,0.0225950783,0,0.0105465005,0.05972376,0.5234427,0.203209725,0.27672165,0.3985701519,-0.215916481,0.1333333333,0.3333333333,0.4666666667,0.6666666667
HP1077,0.181,51.359577179,0.484,0.119,0.2531477,-29.1824392696,-0.0884316342,-313.8,1.31311E-014,-29.25,0.00313182,0,0.3555980786,0.2817885,0.39887,0.374817075,0.3654510684,0.4003013256,0.2577887143,0.2464056667,0.350342777,0.3357151818,0.4938326122,6,23.1666666667,139,0.4648829431,40,0.1208459215,0.0205438066,-2.1894736842,-1.3658536585,2.3487804878,11,1.32,NA,NA,-0.334,-0.3794673913,0.007,-0.3841666667,0.6945,19.4581325301,20.759,20.403,20.384,20.052,8,0.186047,7,0.162791,23,0.196581,11,0.094017,5,4,10,5,6,3,11,26,0.0869565217,49,0.1638795987,-1,331,37033.4858,8.9649047852,0.1450151057,2.6666666667,0.4694990246,0.43498409,0.2980118028,0.3670866415,0.4859657698,0.5856221674,0.6526843888,0.2292439603,0.5436757745,0.765321763,0.9927164251,64,0.0735467113,1,0.0681208054,1,0.053803132,1,0.38063279,0.06013149,0.4817836,0.20550905,0.273714275,0.4236947791,-0.1664902859,0.1333333333,0.3666666667,0.5,0.6666666667
HP1082,0.216,45.6009063721,0.404,0.098,0.2820409,-43.1168954303,-0.0783943553,-457.95,3.08494E-023,-27.08,0.0400087,4,0.3732385898,0.3056815,0.4236755,0.3820239767,0.2775545517,0.38959801,0.4191458421,0.3848002121,0.3423457131,0.2488364211,0.3848002121,6,20.3333333333,122,0.221415608,19,0.0344827586,1.2179673321,-2.0842105263,-1.1707317073,2.8365853659,19,0.7526315789,0.7526315789,0.7526315789,-0.3784210526,-0.2268874773,1.154,1.7326666667,0.6452631579,19.9760326087,16.17525,17.6875,18.078,17.922,71,0.1775,53,0.1325,6,0.206897,4,0.137931,40,37,4,3,7,1,19,264,0.4791288566,19,0.0344827586,-1,551,61947.8447,9.1998901367,0.0834845735,3.1666666667,0.4728271727,0.4885786428,0.2217892897,0.3491485342,0.5721543037,0.8100751378,0.6250403038,0.051043223,0.5241310839,0.7461470757,0.9873197536,98,0.0719225111,1,0.1151006711,0,0.0148769575,0,0.0025567274,0.05972376,0.4817836,0.2044044,0.2758042,0.3834541063,-0.2456533848,0.1333333333,0.3333333333,0.4333333333,0.6333333333
HP1090,0.218,46.2526473999,0.386,0.091,0.2937511,-53.7394681256,-0.0627064972,-625.68,2.31624E-037,-27.42,0.0272736,9,0.4865628531,0.36127125,0.5639175,0.4982029961,0.3456512368,0.5060686228,0.4799965,0.5091702772,0.3778747711,0.3145762105,0.5091702772,4,20.75,83,0.0967365967,8,0.0093240093,1.5692307692,-2.2263157895,-0.8317073171,5.1195121951,19,0.3284210526,0.3284210526,0.3284210526,-0.6945,-0.5189450937,-2.865,-1.025,1.05375,20.6900698487,18.24575,18.8995,24.64,22.394,105,0.142469,105,0.142469,5,0.131579,2,0.052632,100,103,3,0,3,0,19,718,0.8368298368,19,0.0221445221,-1,858,96444.2647,6.4638061523,0.0734265734,1.5,0.4921040873,0.6572848798,0.395020927,0.5055152909,0.7747438137,0.9659422435,0.5519618352,0.000040568,0.4262660951,0.6991268652,0.9882542025,112,0.0559937486,1,0.1230425056,1,0.0268456376,0,0.0453819112,0.03792354,0.5234427,0.2004671,0.2760113,0.4004656577,-0.2121875644,0.1666666667,0.3333333333,0.4666666667,0.7
HP1091,0.205,51.9700698853,0.407,0.098,0.257773,-37.7083884425,-0.0887256199,-374.13,1.2463E-019,-23.54,0.0191875,1,0.3600868779,0.2857365,0.38880975,0.41153948,0.2963614189,0.4959273663,0.52447,0.4500841429,0.3242135498,0.2908713636,0.6362004,12,20.9166666667,251,0.5892018779,20,0.0469483568,-0.0476525822,-2.7,-1.2073170732,2.3609756098,11,1.0163636364,NA,NA,-0.1452631579,-0.4026415644,4.239,0.5411666667,0.5205,18.8955503513,19.12325,18.879,18.116,21.787,29,0.287129,12,0.118812,10,0.135135,10,0.135135,10,6,2,1,3,0,11,35,0.0821596244,19,0.044600939,1,426,47551.8492,9.1627807617,0.1572769953,2.25,0.427258967,0.4373147717,0.1048225902,0.2599685138,0.5694047446,0.756811617,0.6085876424,0.2386973226,0.5247886778,0.6970187224,0.980551451,82,0.0708233084,1,0.0610738255,0,0.0285234899,0,0.0223713647,0.06013149,0.4817836,0.2078983,0.28120385,0.4067135051,-0.1998965433,0.1666666667,0.3333333333,0.4666666667,0.7
HP1130,0.203,48.6202163696,0.392,0.095,0.2699909,-13.5142141264,-0.0718841177,-148.55,1.07589E-010,-24.24,0.0696186,0,0.3962154815,0.308892,0.452762,0.4448044336,0.3329459667,0.4852352048,0.2152048182,0.4076262273,0.3239713816,0.5132253279,0.5132253279,3,25.3333333333,76,0.4021164021,11,0.0582010582,0.3899470899,-2.2894736842,-1.2585365854,3.4243902439,61,0.8562295082,0.4389473684,1.4821052632,-0.7116,-0.3838102564,-2.646,-0.4923333333,0.0109090909,18.9783157895,17.9185,17.3085,20.776,19.408,18,0.216867,9,0.108434,1,0.033333,2,0.066667,13,7,0,1,1,1,61,61,0.3227513228,19,0.1005291005,1,189,21178.7623,9.4677124023,0.1164021164,2.3333333333,0.4731115528,0.5154233528,0.3101874157,0.3786847699,0.6552738844,0.8461573037,0.5935024035,0.2177931008,0.4955614928,0.7033120969,0.9336631866,29,0.0639916735,1,0.0564876957,1,0.0838926174,1,0.108660914,0.07292714,0.4817836,0.203504725,0.26797755,0.3789473684,-0.254519224,0.1666666667,0.3333333333,0.4333333333,0.6
HP1162,0.152,44.5841522217,0.383,0.104,0.2197714,0.8878092958,0.0043734448,-174.44,3.10219E-007,-23.61,0.0169386,0,0.3310210882,0.29598625,0.3613735,0.3456592,0.3287978205,0.3574019464,0.3277396,0.3873455556,0.3182631009,0.276765,0.3277396,5,21.8,109,0.5343137255,25,0.1225490196,0.3348039216,-2.6157894737,-1.3146341463,2.1097560976,11,0.6463636364,NA,NA,-0.3982608696,-0.4504791392,0.341,-0.0296,0.8088,17.6345365854,17.98125,19.3185,21.282,17.083,16,0.285714,6,0.107143,10,0.25641,1,0.025641,6,3,4,0,6,3,11,25,0.1225490196,19,0.0931372549,1,204,23777.2233,10.266784668,0.1862745098,1.8,0.693881277,0.5222609744,0.25948898,0.3648696831,0.6691272787,0.8818714991,0.6497612669,0.1125035719,0.5700078942,0.7406995502,0.9708208312,53,0.0838372428,1,0.144295302,1,0.036689038,0,0.0044742729,0.07292714,0.4817836,0.2043485,0.2706465,0.3772357724,-0.2578863459,0.1666666667,0.2666666667,0.4666666667,0.6666666667
HP1168,0.215,47.3455314636,0.455,0.132,0.2506059,-39.3520132633,-0.0573644508,-699.2,2.24544E-026,-34.42,0.0848597,0,0.352927984,0.289942,0.3972885,0.3780366221,0.3843671811,0.373362314,0.4184695,0.3443680909,0.3335788015,0.2570306,0.4847926809,18,21.5555555556,388,0.5647743814,6,0.0087336245,-0.2529839884,-2.6210526316,-1.9463414634,2.0829268293,5,2.074,NA,NA,-0.4465,-0.2944685821,-1.913,0.2251666667,0.275,19.3486627907,16.83475,16.1955,18.508,14.838,36,0.209302,17,0.098837,19,0.149606,12,0.094488,9,5,9,4,1,0,5,40,0.058224163,47,0.0684133916,1,687,74203.9019,9.0258178711,0.1135371179,2.7222222222,0.6092778407,0.6297067359,0.3775648801,0.4862272287,0.7453293573,0.9553127367,0.6579780551,0.1429640769,0.5575494844,0.7803183903,0.9916761422,157,0.0867845654,1,0.1181208054,1,0.033557047,1,0.0930009588,0.05972376,0.5234427,0.203535975,0.2791255,0.4471899225,-0.120269678,0.2,0.4,0.5,0.7333333333
HP1169,0.172,42.0336456299,0.457,0.103,0.2441793,-24.7941394056,-0.1147876824,-181.89,1.17838E-010,-23.47,0.0569527,0,0.3636877696,0.306714,0.4167,0.3671739053,0.3829083333,0.3402006,0.2701197273,0.3535925556,0.3609731557,0.350566,0.4684008788,5,24.4,122,0.5622119816,22,0.1013824885,-0.4562211982,-2.4421052632,-1.3804878049,0.3414634146,20,0.3125,0.1815789474,0.3215789474,-0.7329166667,-0.4048727273,-3.596,0.2786,0.1772727273,18.4344036697,17.54275,20.726,21.948,22.494,8,0.228571,3,0.085714,6,0.1,5,0.083333,3,1,3,1,2,3,20,20,0.0921658986,33,0.1520737327,1,217,24257.9633,8.4475708008,0.1566820277,2.2,0.5041975197,0.5392390196,0.2316824323,0.4542979782,0.6929551601,0.7184843771,0.5912674129,0.092335842,0.4890164614,0.7090436565,0.9678338488,35,0.0737214505,1,0.0894854586,1,0.0294183445,0,0.0127836369,0.07292714,0.4817836,0.206178475,0.273213,0.3975535168,-0.2179164472,0.2,0.3333333333,0.4666666667,0.6666666667
HP1170,0.188,48.9930534363,0.403,0.102,0.242853,-34.1406217478,-0.1537865844,-198.75,1.64798E-008,-33.37,0.108162,0,0.3527423587,0.3029255,0.398177,0.3620019889,0.3795993492,0.3209414815,0.3608746842,0.3186209,0.3464764436,0.2768868182,0.3994762727,5,26.6,133,0.5964125561,19,0.0852017937,-0.2390134529,-2.2631578947,-1.5463414634,0.7097560976,11,0.1881818182,NA,NA,-0.3147058824,-0.3727532977,-1.825,0.8612,0.6421052632,18.9293303571,17.83575,19.699,14.254,18.704,8,0.296296,2,0.074074,8,0.126984,9,0.142857,2,1,5,4,2,4,11,11,0.0493273543,33,0.1479820628,1,223,24751.4742,8.5481567383,0.1076233184,1.8,0.4882822487,0.5162417847,0.3073546135,0.4490416004,0.5948481817,0.7550874761,0.6222302914,0.0488252165,0.5180873357,0.7497407389,0.9949151788,38,0.0674683916,0,0.0271812081,1,0.0889261745,0,0.0303611377,0.07292714,0.4817836,0.2062685,0.272142925,0.3913690476,-0.2300827882,0.1333333333,0.3666666667,0.4666666667,0.5333333333
HP1174,0.195,47.4575996399,0.467,0.11,0.2599483,-37.4955954458,-0.0923536834,-381.55,7.43165E-015,-29.22,0.117407,0,0.3603512924,0.2828615,0.4276105,0.3928262222,0.3427716571,0.4401751351,0.5445028333,0.3237128889,0.3425703422,0.2449486316,0.57359995,12,21.9166666667,263,0.6461916462,6,0.0147420147,-0.4535626536,-2.3789473684,-1.8853658537,1.0219512195,19,0.3515789474,0.3515789474,0.3515789474,-0.5185,-0.3607862822,-1.219,0.6699166667,0.7433333333,19.1475,18.89875,19.552,16.75,24.833,16,0.216216,7,0.094595,8,0.114286,10,0.142857,5,4,2,3,1,0,19,20,0.0491400491,19,0.0466830467,1,407,43949.6117,8.6880493164,0.1425061425,3.25,0.0911261462,0.32809921,0.0257105801,0.0892729342,0.553820261,0.7968821895,0.6272760427,0.0445435723,0.5300051386,0.7498540542,0.9761613664,99,0.0808131024,0,0.0319910515,1,0.0986577181,0,0.0226909556,0.06013149,0.4817836,0.207292125,0.280197975,0.4248366013,-0.1642440465,0.2,0.3666666667,0.4666666667,0.7
HP1175,0.221,50.9641609192,0.474,0.118,0.2534276,-40.1315832683,-0.0924690859,-404.89,2.45832E-018,-21.51,0.00306441,0,0.3733683471,0.307602,0.40992,0.3935031288,0.359436,0.4197940652,0.30381155,0.401541,0.3613022831,0.407012,0.5707135882,13,20.9230769231,272,0.6252873563,20,0.0459770115,-0.3774712644,-2.3578947368,-1.7463414634,2.0975609756,5,0.648,NA,NA,-0.4314285714,-0.2591272216,0.67,0.8376153846,0.7165,19.2233715596,19.1085,21.153,16.048,20.655,17,0.184783,13,0.141304,9,0.126761,9,0.126761,5,9,4,2,4,2,5,34,0.0781609195,19,0.0436781609,1,435,46735.8577,6.526550293,0.1195402299,2.4615384615,0.5922436539,0.371321402,0.0767124538,0.1863472911,0.5772749026,0.7328021094,0.6229228607,0.0642090372,0.5014680569,0.7542667091,0.9874179624,98,0.0821798906,1,0.0439597315,0,0.0421700224,0,0.046021093,0.06013149,0.4817836,0.2072892,0.2802087,0.4418960245,-0.1306840509,0.2,0.3666666667,0.5,0.7333333333
HP1180,0.164,43.5745582581,0.454,0.137,0.2461301,-29.3559083123,-0.0703978617,-426.87,5.51037E-017,-30.35,0.0136154,0,0.3772754689,0.32992675,0.43058775,0.3797962132,0.3491110488,0.4016760696,0.3812578,0.3171433333,0.3750284706,0.2797462727,0.4373413889,10,22.1,221,0.528708134,5,0.0119617225,-0.4698564593,-2.4368421053,-1.7317073171,0.8780487805,11,0.7236363636,NA,NA,-0.7052941176,-0.2700856393,-0.924,0.5582,-0.516,18.9933651551,18.949,17.9045,19.448,16.44,16,0.13913,9,0.078261,7,0.085366,6,0.073171,6,4,3,3,0,0,11,54,0.1291866029,39,0.0933014354,1,418,43806.9275,8.9950561523,0.0909090909,3,0.5052695923,0.5669495318,0.2175644365,0.4470616741,0.6665712621,0.7720110538,0.6443127946,0.1051859562,0.5326898951,0.7697244533,0.99261496,106,0.0908944244,1,0.0643176734,1,0.1409395973,0,0.0361137744,0.06013149,0.4817836,0.20860825,0.2821396,0.4478918059,-0.1188889043,0.1333333333,0.4,0.5,0.7333333333
HP1181,0.184,47.5856361389,0.441,0.099,0.2576148,-40.5952021029,-0.0918443486,-403.69,7.91492E-019,-19.63,0.00531368,0,0.3825029594,0.328195,0.4429125,0.382375339,0.3461241944,0.3916309504,0.4830141667,0.3437460635,0.3825878797,0.4452572,0.3437460635,12,22.1666666667,266,0.6004514673,6,0.0135440181,-0.0738148984,-2.5315789474,-2.0170731707,2.6365853659,5,1.036,NA,NA,-0.4533333333,-0.3570701899,-0.919,0.234,0.065,19.8495495495,17.1955,17.279,24.054,21.555,28,0.198582,23,0.163121,7,0.194444,5,0.138889,8,13,2,3,2,0,5,63,0.1422121896,11,0.0248306998,1,443,48843.7433,8.4960327148,0.1286681716,3.0833333333,0.3591950247,0.4261819821,0.3061284116,0.3762621751,0.4841478656,0.5483098041,0.6382504661,0.0958967768,0.539971109,0.7576735182,0.9865152773,104,0.0838647167,1,0.0599552573,1,0.1130872483,0,0.0265260467,0.06013149,0.4817836,0.206853975,0.28016065,0.4046546547,-0.2039467982,0.1666666667,0.3333333333,0.4666666667,0.7333333333
HP1183,0.202,44.9001922607,0.412,0.083,0.2573545,-24.5566918417,-0.0642845336,-303.98,9.15927E-018,-28,0.0203334,0,0.341415282,0.293973,0.3919875,0.3400246772,0.3417110755,0.3388168514,0.3657838,0.4092985,0.3421051523,0.4720981667,0.41115235,13,19.6923076923,256,0.6684073107,5,0.0130548303,-0.4503916449,-2.4368421053,-1.8804878049,0.5317073171,6,0.3083333333,NA,NA,-0.6317647059,-0.4055268592,-0.546,0.1256923077,0.816,19.335625,17.86525,21.0375,25.03,21.221,22,0.297297,7,0.094595,7,0.132075,8,0.150943,3,1,1,3,1,1,6,20,0.0522193211,11,0.0287206266,1,383,43342.4112,9.2012329102,0.1462140992,1.8461538462,0.3716656513,0.4416006075,0.170607237,0.3203387634,0.5633034691,0.8025969423,0.6315131075,0.0257962296,0.5373321881,0.7435486647,0.9777165556,79,0.0684587245,1,0.0590604027,1,0.0744966443,1,0.0936401406,0.06013149,0.4817836,0.2072892,0.2802087,0.3732638889,-0.2656999976,0.1666666667,0.3333333333,0.4333333333,0.6
HP1184,0.212,47.3860740662,0.42,0.112,0.2548004,-38.4616759891,-0.0839774585,-406.59,2.17156E-019,-16.15,0.0496814,1,0.3273671699,0.277037,0.3670435,0.3576367968,0.339185525,0.3714321402,0.3301899333,0.2450552778,0.3065568015,0.3278440526,0.5007682581,12,22.6666666667,272,0.5925925926,15,0.0326797386,-0.1198257081,-2.2684210526,-1.556097561,1.0853658537,19,0.7726315789,0.7726315789,0.7726315789,-0.6677272727,-0.3838062136,-0.366,0.2636666667,1.082,19.3600652174,17.61625,18.6845,15.814,20.832,28,0.261682,7,0.065421,11,0.1375,10,0.125,6,1,3,5,6,2,19,31,0.0675381264,27,0.0588235294,1,459,51615.9948,9.6167602539,0.1633986928,2.0833333333,0.4086085582,0.5717517712,0.2754140561,0.4550193066,0.6692729909,0.8506526944,0.6244711595,0.0244590451,0.511291379,0.7483339834,0.9940802221,63,0.0707855433,1,0.0123042506,1,0.0772930649,0,0.0246085011,0.05972376,0.4817836,0.206062375,0.278939125,0.3934782609,-0.2259334575,0.1,0.3333333333,0.4666666667,0.6666666667
HP1185,0.151,52.2258453369,0.466,0.121,0.2443161,-20.76631821,-0.0532469698,-377.37,3.53785E-018,-21.57,0.00422055,0,0.341246266,0.281082,0.389822,0.3614276504,0.3153946613,0.4082152787,0.2341026,0.2503157143,0.3419511603,0.4413126667,0.3621285652,11,21.5454545455,237,0.6583333333,23,0.0588235294,-0.4818414322,-2.3578947368,-1.6170731707,0.8487804878,6,1.955,NA,NA,-0.367,-0.3849082454,0.828,-0.1498181818,0.3834782609,18.3647959184,19.55275,17.5905,21.868,17.043,18,0.295082,3,0.04918,3,0.048387,7,0.112903,4,0,1,3,1,3,6,20,0.0555555556,23,0.0638888889,1,391,43109.637,10.2837524414,0.1278772379,2.9090909091,0.2150976365,0.4759050802,0.1110064788,0.3922297051,0.6197213484,0.7641224474,0.6312929748,0.1920631348,0.5492653903,0.7278307811,0.9826816643,89,0.0835044254,1,0.0446308725,1,0.1394854586,0,0.0214125919,0.06013149,0.4817836,0.2072892,0.28016065,0.443877551,-0.1267859108,0.1666666667,0.4,0.5,0.7
HP1206,0.263,49.4014892578,0.428,0.086,0.2908235,-28.940682931,-0.0501571628,-444.99,4.06912E-024,-22.37,0.0478353,2,0.374245019,0.30599825,0.43927675,0.3873603177,0.3350834762,0.393392261,0.3724844194,0.3735782379,0.3067696937,0.4206791087,0.3735782379,5,22.2,111,0.2147001934,26,0.044982699,1.0295847751,-2.1578947368,-1.5731707317,2.6829268293,46,0.7569565217,0.2189473684,1.0368421053,-0.6238461538,-0.4525558109,-1.115,0.5046,0.8457692308,19.8320034542,21.16375,20.2165,29.092,23.858,67,0.184066,41,0.112637,7,0.166667,6,0.142857,37,31,5,5,5,5,46,248,0.4796905222,26,0.0502901354,1,578,66341.3685,9.4340209961,0.1193771626,1,0.3750100572,0.28518609,0.1137128485,0.1692450656,0.4085591546,0.6937270764,0.558197756,0.0053515579,0.434022497,0.7002835108,0.985141639,77,0.0541845327,1,0.0345637584,1,0.0488814318,1,0.108980505,0.05972376,0.4817836,0.20381115,0.276578,0.3857225101,-0.241190888,0.1,0.3333333333,0.4333333333,0.7
HP1234,0.167,47.7910003662,0.427,0.104,0.2551121,-21.3009745427,-0.071720453,-258.87,1.37189E-014,-25.14,0.001201,0,0.3579320537,0.29062,0.40364325,0.3459568283,0.32986304,0.3623790612,0.3595423333,0.4742568333,0.3664724972,0.3530104,0.2859626667,9,19.8888888889,179,0.6438848921,18,0.0604026846,-0.1241610738,-2.4894736842,-1.1097560976,1.112195122,15,1.0066666667,NA,NA,-0.6416666667,-0.3951593427,-0.7,0.3632222222,0.2811111111,19.5102006689,20.8235,18.871,24.212,21.4,16,0.326531,6,0.122449,6,0.12,9,0.18,6,0,1,2,1,2,15,15,0.0539568345,18,0.0647482014,1,298,32884.2832,9.2276000977,0.1241610738,2.4444444444,0.3225744718,0.525802874,0.2835761535,0.3357558964,0.6643579067,0.7693583356,0.617692923,0.2534381829,0.5276910763,0.7105019435,0.9912436942,54,0.0732284298,1,0.0611856823,0,0.006935123,1,0.0639181847,0.06013149,0.4817836,0.20481225,0.27365745,0.4046822742,-0.2038924638,0.1333333333,0.3333333333,0.4666666667,0.6333333333
HP1251,0.174,45.9512176514,0.456,0.104,0.2524906,-34.4695055622,-0.0993357509,-319.07,4.89175E-018,-19.45,0.00438528,0,0.3776977557,0.3038915,0.42848525,0.386039035,0.3980644493,0.3592727903,0.3977785,0.2704896667,0.3664257568,0.4356231444,0.4356231444,6,24.6666666667,148,0.4252873563,8,0.0229885057,0.3370689655,-2.2157894737,-1.443902439,2.9731707317,90,0.7288888889,0.2173684211,1.1247368421,-0.6122727273,-0.487417436,-0.815,-0.6086666667,0.03,18.7624068768,17.65075,18.2855,22.22,20.462,15,0.241935,7,0.112903,20,0.144928,18,0.130435,7,2,15,12,2,0,90,34,0.0977011494,90,0.2586206897,1,348,38892.9048,9.0260620117,0.1235632184,2.1666666667,0.2466415166,0.3709710682,0.0502553803,0.2680280816,0.5257832911,0.5953466873,0.6390917034,0.1287025351,0.5460655673,0.7452473408,0.9938623625,65,0.0791855789,1,0.0540268456,1,0.0902684564,0,0.0613614573,0.06013149,0.4817836,0.2060812,0.272162,0.4078319007,-0.1976963897,0.1666666667,0.3666666667,0.4666666667,0.6
HP1255,0.224,49.8998947144,0.452,0.105,0.2975364,3.3251031736,0.0166255159,-139.94,3.09077E-007,-25.15,0.00986933,0,0.640249995,0.476494,0.854625,0.7189387733,0.4906533043,0.760281811,0.5031032,0.760281811,0.313995,NA,NA,1,22,22,0.1279069767,23,0.1144278607,1.2393034826,-2.1842105263,-1.0073170732,4.0926829268,127,1.0761417323,-0.0573684211,1.9357894737,-0.3963636364,-0.3963636364,-1.45,-1.45,0.3517391304,19.687029703,18.80725,21.751,18.784,21.537,22,0.173228,16,0.125984,1,0.043478,1,0.043478,22,16,1,1,1,1,NA,127,0.738372093,23,0.1337209302,-1,201,21737.7369,9.260559082,0.0497512438,2,0.4682258899,0.5870914283,0.4666762325,0.5467608216,0.6272424412,0.7163705759,0.5508991857,0.0099471342,0.4155994767,0.6990501351,0.982982021,20,0.0531404225,1,0.1441834452,1,0.0855704698,NA,NA,0.07292714,0.4817836,0.203815175,0.26797755,0.4356435644,-0.1429841464,0.2666666667,0.3666666667,0.5,0.7
